CountyCode,CountyName,ElectionName,PrecinctID,RegisteredTotal,RegisteredRepublican,RegisteredDemocrat,ContestName,District,YesVotes,NoVotes,key
BRE,Brevard,2024 General Election,418,3303,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1315,1521,BRE418
BRE,Brevard,2024 General Election,419,2418,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1005,1087,BRE419
BRE,Brevard,2024 General Election,420,3096,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1331,1262,BRE420
BRE,Brevard,2024 General Election,421,4244,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1756,1978,BRE421
BRE,Brevard,2024 General Election,422,6263,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2638,2598,BRE422
BRE,Brevard,2024 General Election,424,5218,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2188,2053,BRE424
BRE,Brevard,2024 General Election,425,665,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,269,304,BRE425
BRE,Brevard,2024 General Election,426,1784,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,684,885,BRE426
BRE,Brevard,2024 General Election,427,6081,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2551,2548,BRE427
BRE,Brevard,2024 General Election,428,4881,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2056,2038,BRE428
BRE,Brevard,2024 General Election,429,2411,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1006,1159,BRE429
BRE,Brevard,2024 General Election,430,900,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,343,450,BRE430
BRE,Brevard,2024 General Election,431,1389,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,617,554,BRE431
BRE,Brevard,2024 General Election,432,158,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,65,61,BRE432
BRE,Brevard,2024 General Election,434,5,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3,1,BRE434
BRE,Brevard,2024 General Election,435,94,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,49,24,BRE435
BRE,Brevard,2024 General Election,436,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,BRE436
BRE,Brevard,2024 General Election,437,727,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,329,271,BRE437
BRE,Brevard,2024 General Election,440,115,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,42,57,BRE440
BRE,Brevard,2024 General Election,441,7972,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3451,3674,BRE441
BRE,Brevard,2024 General Election,442,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,BRE442
BRE,Brevard,2024 General Election,443,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,BRE443
BRE,Brevard,2024 General Election,444,487,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,187,252,BRE444
BRE,Brevard,2024 General Election,500,1645,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,689,482,BRE500
BRE,Brevard,2024 General Election,501,570,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,298,210,BRE501
BRE,Brevard,2024 General Election,502,4478,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2167,1366,BRE502
BRE,Brevard,2024 General Election,504,977,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,407,344,BRE504
BRE,Brevard,2024 General Election,505,3538,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1684,1362,BRE505
BRE,Brevard,2024 General Election,506,2451,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1147,957,BRE506
BRE,Brevard,2024 General Election,507,4479,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2203,1304,BRE507
BRE,Brevard,2024 General Election,508,1895,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,888,731,BRE508
BRE,Brevard,2024 General Election,509,696,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,324,153,BRE509
BRE,Brevard,2024 General Election,510,8210,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3622,2934,BRE510
BRE,Brevard,2024 General Election,511,2515,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,996,1093,BRE511
BRE,Brevard,2024 General Election,512,3116,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1286,1344,BRE512
BRE,Brevard,2024 General Election,513,596,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,249,235,BRE513
BRE,Brevard,2024 General Election,515,3202,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1458,1221,BRE515
BRE,Brevard,2024 General Election,516,11605,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,5134,3338,BRE516
BRE,Brevard,2024 General Election,517,5895,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2667,1811,BRE517
BRE,Brevard,2024 General Election,518,3341,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1513,1223,BRE518
BRE,Brevard,2024 General Election,519,12832,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,5755,3993,BRE519
BRE,Brevard,2024 General Election,520,6043,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2803,1794,BRE520
BRE,Brevard,2024 General Election,522,378,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,147,165,BRE522
BRE,Brevard,2024 General Election,523,1146,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,518,369,BRE523
BRE,Brevard,2024 General Election,525,6281,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2694,2511,BRE525
BRE,Brevard,2024 General Election,527,1094,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,497,388,BRE527
BRE,Brevard,2024 General Election,528,1162,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,557,280,BRE528
BRE,Brevard,2024 General Election,531,5,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2,2,BRE531
BRE,Brevard,2024 General Election,532,711,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,350,216,BRE532
BRE,Brevard,2024 General Election,999,540,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,213,132,BRE999
BRE,Brevard,2024 General Election,244,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,BRE244
BRE,Brevard,2024 General Election,141,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,BRE141
BRO,Broward,2024 General Election,A001,1566,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,723,468,BROA001
BRO,Broward,2024 General Election,A002,4032,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1845,1364,BROA002
BRO,Broward,2024 General Election,A003,4018,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1754,1117,BROA003
BRO,Broward,2024 General Election,A004,2681,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1108,594,BROA004
BRO,Broward,2024 General Election,A005,3025,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1224,704,BROA005
BRO,Broward,2024 General Election,A006,1357,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,524,318,BROA006
BRO,Broward,2024 General Election,A007,1602,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,670,398,BROA007
BRO,Broward,2024 General Election,A008,825,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,321,185,BROA008
BRO,Broward,2024 General Election,A009,646,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,269,148,BROA009
BRO,Broward,2024 General Election,A010,4459,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1979,1275,BROA010
BRO,Broward,2024 General Election,A011,5490,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2232,1699,BROA011
BRO,Broward,2024 General Election,A012,1987,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,895,564,BROA012
BRO,Broward,2024 General Election,A013,3641,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1515,1037,BROA013
BRO,Broward,2024 General Election,A014,4036,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1798,1281,BROA014
BRO,Broward,2024 General Election,A015,3117,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1452,977,BROA015
BRO,Broward,2024 General Election,A016,1360,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,640,256,BROA016
BRO,Broward,2024 General Election,B001,4244,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1718,1835,BROB001
BRO,Broward,2024 General Election,B002,3798,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1659,1415,BROB002
BRO,Broward,2024 General Election,C001,3777,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1698,1269,BROC001
BRO,Broward,2024 General Election,C002,5340,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2409,1721,BROC002
BRO,Broward,2024 General Election,C003,4872,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2273,1605,BROC003
BRO,Broward,2024 General Election,C004,1592,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,679,551,BROC004
BRO,Broward,2024 General Election,C005,4704,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2215,1316,BROC005
BRO,Broward,2024 General Election,C006,4381,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1967,1391,BROC006
BRO,Broward,2024 General Election,C007,2217,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,975,607,BROC007
BRO,Broward,2024 General Election,C008,4037,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1767,1077,BROC008
BRO,Broward,2024 General Election,C009,3341,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1351,871,BROC009
BRO,Broward,2024 General Election,C010,2363,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,990,611,BROC010
BRO,Broward,2024 General Election,C011,2860,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1256,545,BROC011
BRO,Broward,2024 General Election,C012,687,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,248,106,BROC012
BRO,Broward,2024 General Election,C013,884,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,413,345,BROC013
BRO,Broward,2024 General Election,C014,2666,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1299,430,BROC014
BRO,Broward,2024 General Election,C015,711,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,282,122,BROC015
BRO,Broward,2024 General Election,C016,674,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,259,172,BROC016
BRO,Broward,2024 General Election,C017,1962,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,851,363,BROC017
BRO,Broward,2024 General Election,C018,1865,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,899,537,BROC018
BRO,Broward,2024 General Election,C019,2797,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1270,796,BROC019
BRO,Broward,2024 General Election,C020,5868,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2867,1676,BROC020
BRO,Broward,2024 General Election,C021,3587,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1633,634,BROC021
BRO,Broward,2024 General Election,C022,116,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,13,7,BROC022
BRO,Broward,2024 General Election,D001,2845,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1336,738,BROD001
BRO,Broward,2024 General Election,D002,3638,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2112,860,BROD002
BRO,Broward,2024 General Election,D003,2986,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1546,522,BROD003
BRO,Broward,2024 General Election,D004,3514,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1758,914,BROD004
BRO,Broward,2024 General Election,D005,1677,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,819,413,BROD005
BRO,Broward,2024 General Election,D006,1381,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,742,267,BROD006
BRO,Broward,2024 General Election,D007,2806,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1530,625,BROD007
BRO,Broward,2024 General Election,D008,4468,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2443,912,BROD008
BRO,Broward,2024 General Election,D009,326,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,177,54,BROD009
BRO,Broward,2024 General Election,D010,1104,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,454,236,BROD010
BRO,Broward,2024 General Election,E001,3401,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1558,1192,BROE001
BRO,Broward,2024 General Election,E002,2842,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1249,737,BROE002
BRO,Broward,2024 General Election,E003,5093,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2190,1634,BROE003
BRO,Broward,2024 General Election,E004,4658,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1997,1360,BROE004
BRO,Broward,2024 General Election,E005,3489,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1460,1047,BROE005
BRO,Broward,2024 General Election,E006,5239,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2275,1434,BROE006
BRO,Broward,2024 General Election,E007,5306,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2442,1544,BROE007
BRO,Broward,2024 General Election,E008,6106,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2774,1917,BROE008
BRO,Broward,2024 General Election,E009,4698,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2175,1427,BROE009
BRO,Broward,2024 General Election,E010,4708,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2140,1414,BROE010
BRO,Broward,2024 General Election,E011,4788,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2170,1256,BROE011
BRO,Broward,2024 General Election,E012,6605,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2988,2228,BROE012
BRO,Broward,2024 General Election,E013,2107,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,947,707,BROE013
BRO,Broward,2024 General Election,E014,4320,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1980,1372,BROE014
BRO,Broward,2024 General Election,E015,4114,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1837,1087,BROE015
BRO,Broward,2024 General Election,E016,6248,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2709,2082,BROE016
BRO,Broward,2024 General Election,E017,3935,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1857,1107,BROE017
BRO,Broward,2024 General Election,F001,2906,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1243,882,BROF001
BRO,Broward,2024 General Election,F002,4146,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1887,1281,BROF002
BRO,Broward,2024 General Election,F003,5336,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2424,1601,BROF003
BRO,Broward,2024 General Election,F004,4868,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2431,1379,BROF004
BRO,Broward,2024 General Election,F005,1863,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,853,550,BROF005
BRO,Broward,2024 General Election,F006,227,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,101,41,BROF006
BRO,Broward,2024 General Election,F007,4478,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2081,1174,BROF007
BRO,Broward,2024 General Election,F008,5612,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2599,1561,BROF008
BRO,Broward,2024 General Election,F009,5004,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2313,1483,BROF009
BRO,Broward,2024 General Election,G001,1970,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,966,475,BROG001
BRO,Broward,2024 General Election,G002,2787,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1252,822,BROG002
BRO,Broward,2024 General Election,G003,5336,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2248,1506,BROG003
BRO,Broward,2024 General Election,G004,2250,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,994,603,BROG004
BRO,Broward,2024 General Election,G005,2892,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1259,740,BROG005
BRO,Broward,2024 General Election,G006,2665,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1101,682,BROG006
BRO,Broward,2024 General Election,G007,1548,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,601,508,BROG007
BRO,Broward,2024 General Election,G008,6655,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2819,1988,BROG008
BRO,Broward,2024 General Election,G009,3418,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1431,958,BROG009
BRO,Broward,2024 General Election,G010,5316,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2368,1627,BROG010
BRO,Broward,2024 General Election,H001,194,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,59,37,BROH001
BRO,Broward,2024 General Election,H002,4251,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1821,918,BROH002
BRO,Broward,2024 General Election,H003,5427,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2471,1087,BROH003
BRO,Broward,2024 General Election,H004,4130,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1838,929,BROH004
BRO,Broward,2024 General Election,H005,2509,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1237,370,BROH005
BRO,Broward,2024 General Election,H006,955,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,471,191,BROH006
BRO,Broward,2024 General Election,H007,2755,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1339,647,BROH007
BRO,Broward,2024 General Election,J001,1630,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,756,448,BROJ001
BRO,Broward,2024 General Election,J002,2373,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1080,662,BROJ002
BRO,Broward,2024 General Election,J003,1674,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,831,510,BROJ003
BRO,Broward,2024 General Election,J004,3762,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1876,839,BROJ004
BRO,Broward,2024 General Election,J005,870,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,364,287,BROJ005
BRO,Broward,2024 General Election,J006,1739,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,831,481,BROJ006
BRO,Broward,2024 General Election,J007,4692,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2153,1294,BROJ007
BRO,Broward,2024 General Election,J008,4669,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2299,1321,BROJ008
BRO,Broward,2024 General Election,J009,4087,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1731,1208,BROJ009
BRO,Broward,2024 General Election,J010,4745,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2199,1413,BROJ010
BRO,Broward,2024 General Election,J011,6435,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3287,1945,BROJ011
BRO,Broward,2024 General Election,J012,5870,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2664,1755,BROJ012
BRO,Broward,2024 General Election,J013,3326,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1531,888,BROJ013
BRO,Broward,2024 General Election,K001,205,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,76,17,BROK001
BRO,Broward,2024 General Election,K002,2669,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1178,564,BROK002
BRO,Broward,2024 General Election,K003,4134,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1864,706,BROK003
BRO,Broward,2024 General Election,K004,2297,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,979,458,BROK004
BRO,Broward,2024 General Election,K005,3182,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1406,612,BROK005
BRO,Broward,2024 General Election,K006,4058,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1939,816,BROK006
BRO,Broward,2024 General Election,K007,252,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,122,34,BROK007
BRO,Broward,2024 General Election,K008,1289,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,627,189,BROK008
BRO,Broward,2024 General Election,L001,3765,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1689,621,BROL001
BRO,Broward,2024 General Election,L002,2494,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1103,445,BROL002
BRO,Broward,2024 General Election,L003,3914,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1775,667,BROL003
BRO,Broward,2024 General Election,L004,1980,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,929,348,BROL004
BRO,Broward,2024 General Election,L005,2397,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1071,424,BROL005
BRO,Broward,2024 General Election,L006,4263,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1743,520,BROL006
